"","DEQ","Bench","Qu","Qe","EUR","SPX","SPXT","BE500","BE500T","Q","Hdg_Cst","US1m","EU1m","Q_hdg","SPX_hdg","SPXT_hdg"
"1785",0,0.00193993812091797,0,0,0.0053839175412104,-0.0026398867554942,-0.00263458588195853,-0.00462321674145727,-0.00462332545787181,0.00737275432941331,1.97943246390622e-05,1.1,2.07175,0.00739254865405237,-0.00262009243085514,-0.00261479155731947
"1786",0,-1.64136523208569e-05,0,0,-0.00425652170590224,0.00364456653225442,0.00365995480299652,0.00479617226349305,0.004863947976669,-0.00813298323018863,5.93201583328692e-05,1.1,2.07163,-0.00807366307185576,0.00370388669058729,0.00371927496132939
"1787",0,0.00872226710656232,0,0,0.00953189162535961,0.000678028811378795,0.000680987518444809,-0.00346480683862183,-0.00346490595058135,0.00905884448834549,1.97704894940032e-05,1.1,2.07025,0.00907861497783949,0.000697799300872798,0.000700758007938812
"1788",0,-0.0084983071245226,0,0,-0.000717731997795235,-0.00839761670695172,-0.00824513700972229,-0.00336076339038094,-0.00336038685910456,-0.000700245114392928,1.97326820217808e-05,1.09875,2.06438,-0.000680512432371147,-0.00837788402492994,-0.00822540432770051
"1789",0,0.00253316090222366,0,0,0.00111624951791439,0.00182695428445712,0.00185699947770601,-0.000871004322986479,-0.000871028964307463,0.00269636154774222,1.96061091687419e-05,1.09875,2.06138,0.00271596765691096,0.00184656039362586,0.00187660558687475
"1790",0,0.0227109471871305,0,0,0.0124333417161703,0.0124773230333464,0.0125261843462177,0.00446312869537024,0.00447281533572497,0.0132123314721353,1.95239189960186e-05,1.1,2.06175,0.0132318553911313,0.0124968469523424,0.0125457082652137
"1791",0,-0.0013399380145076,0,0,-0.00039359232215902,-0.00258480716251341,-0.00238587770163612,0.0123004194839762,0.012300580563128,0.0109399400383339,5.84982889417218e-05,1.1,2.06025,0.0109984383272756,-0.00252630887357169,-0.0023273794126944
"1792",0,0.00251495443964256,0,0,-0.00236481270541114,0.00501455970168152,0.00502289491730767,0.00137009783378073,0.00136972461941909,0.00488803407277594,1.94587147875555e-05,1.09875,2.05875,0.00490749278756349,0.00503401841646908,0.00504235363209523
"1793",0,0.0208545999893817,0,0,0.0126261333073873,0.010610962233752,0.0109753505516963,0.000912356794768421,0.000939478864983911,0.00995033085316788,1.94518656057713e-05,1.09875,2.0565,0.00996978271877365,0.0106304140993578,0.0109948024173021
"1794",0,-0.00591395116069293,0,0,-0.001637874249862,-0.00489205995843633,-0.004801738085213,-0.00068418954718652,-0.000683984680319938,0.00189819728308027,1.93902229673054e-05,1.09438,2.05713,0.00191758750604758,-0.00487266973546903,-0.0047823478622457
"1795",0,-0.0104425572542093,0,0,-0.00595006844287621,-0.00548323334542733,-0.00539161858110404,-0.00216969366833997,-0.00217004118401487,-0.000900405243164037,1.95272066031427e-05,1.09375,2.05463,-0.000880878036560895,-0.00546370613882419,-0.0053720913745009
"1796",0,0.00290837071653005,0,0,0.00290116642111529,0,0,0.00296786930934712,0.00296797784091574,0.00508703904855778,5.84267862726723e-05,1.09375,2.05575,0.00514546583483046,5.84267862726723e-05,5.84267862726723e-05
"1797",0,0.0144801814458075,0,0,0.00546577451932095,0.00970999465096245,0.00971481002104202,0.00868164445078445,0.00868177036344608,0.0103462920541437,1.95066590591361e-05,1.09125,2.05313,0.0103657987132029,0.00972950131002159,0.00973431668010116
"1798",0,-0.014568781455873,0,0,-0.0119067676455602,-0.00447850506644087,-0.00434099659809295,0.000508345346879047,0.00111369319086396,-0.00702461493696394,1.9503371451908e-05,1.09125,2.05038,-0.00700511156551203,-0.00445900169498897,-0.00432149322664104
"1799",0,-0.000578900120618009,0,0,0.00212539931231343,-0.00414115291141126,-0.00409171227143634,0.0112303948579404,0.0112305266171528,0.00488803407277505,1.94280304527325e-05,1.09125,2.05038,0.00490746210322778,-0.00412172488095853,-0.00407228424098361
"1800",0,-0.0157707468447041,0,0,-0.0142554089047218,-0.00257510497270985,-0.0025658481968156,-0.00717290831079165,-0.00717326710580402,-0.0181639706276702,1.94280304527117e-05,1.09,2.06625,-0.0181445425972175,-0.00255567694225714,-0.00254642016636289
"1801",0,-0.00082208320552013,0,0,0.0015143668458191,-0.00272197130133645,-0.00269824957074682,0.00230317771671729,0.0023033008543516,-0.000600180072033218,5.96899993385164e-05,1.09,2.06438,-0.000540490072694702,-0.00266228130199793,-0.00263855957140831
"1802",0,0.00666438556798088,0,0,0.0103003842319982,-0.00167537285524766,-0.00166685692235102,-0.00930134386986747,-0.00930104739551219,0.00915793778476637,1.98458304674562e-05,1.09,2.06513,0.00917778361523382,-0.0016555270247802,-0.00164701109188357
"1803",0,-0.00914141903020749,0,0,-0.0146903821032792,0.00401269178142094,0.00414401627842675,0.00339232529763933,0.00369063082612442,-0.00581688532156477,1.98663780044753e-05,1.09,2.06513,-0.00579701894356029,0.00403255815942542,0.00416388265643123
"1804",0,-0.00316581274271766,0,0,-0.00489155379739273,0.00108364149065565,0.00136758487350708,0.00197355501199237,0.00197388661639053,0.00169855663558138,1.98663780045724e-05,1.09625,2.05438,0.00171842301358596,0.00110350786866022,0.00138745125151165
"1805",0,0.00388608531035306,0,0,0.00425140013865888,2.62025896908824e-05,4.17744596976632e-05,0.000732043842697649,0.00101371071957157,0.0110388471152163,1.94006337244576e-05,1.0975,2.05288,0.0110582477489408,4.560322341534e-05,6.11750934221209e-05
"1806",0,0.00707850465331372,0,0,-0.00280550061773846,0.00957893368893714,0.00962116935807256,0.00952388151125572,0.00954287714769997,0.0115332358136726,5.79747577873074e-05,1.1,2.0515,0.0115912105714599,0.00963690844672445,0.00967914411585986
"1807",0,-0.0220107150293289,0,0,-0.0196164189156225,-0.00595214029394509,-0.00593994241546181,0.00611452711050564,0.0061145459722125,-0.0133892371190161,1.92189933961306e-05,1.1,2.05163,-0.0133700181256199,-0.00593292130054895,-0.00592072342206568
"1808",0,0.000376398434426051,0,0,-0.000818933794028198,0.00168685424367165,0.00195423355581337,-0.0034417709116914,-0.00304096581049151,-0.0100503358535011,1.92225549714986e-05,1.1,2.04338,-0.0100311132985296,0.00170607679864315,0.00197345611078487
"1809",0,0.0033101609665307,0,0,-0.000245810972600707,0.00333056094716433,0.00335308371032461,0.00510290086176823,0.00511973779575392,0.00419120461846845,1.89965318935365e-05,1.1,2.04,0.00421020115036198,0.00334955747905787,0.00337208024221815
"1810",0,0.0130246358673096,0,0,0.0132689479866745,0.0017216398758837,0.00173137705419535,-0.00249273082960233,-0.00249253142582351,0.00965325702813757,1.89039309085939e-05,1.1,2.045,0.00967216095904617,0.00174054380679229,0.00175028098510394
"1811",0,-0.00426262347719319,0,0,0.00331005832435749,-0.00838517464707156,-0.00831189015393896,0.002160725514468,0.00216068128591385,-0.00360649559411108,5.7121656198228e-05,1.0925,2.04338,-0.00354937393791285,-0.00832805299087333,-0.00825476849774073
"1812",0,-0.012092996529482,0,0,-0.00654997692068307,-0.00579600274542713,-0.00577347781567639,-0.0100676657570054,-0.0100679711533047,-0.0019018072895971,1.92020074212262e-05,1.09,2.05038,-0.00188260528217588,-0.0057768007380059,-0.00575427580825516
"1813",0,-0.020609001763173,0,0,-0.00822781717911567,-0.0147410230419247,-0.014645029619281,-0.00229467009881024,-0.00161524766154475,-0.00672254576082665,1.94622763621255e-05,1.09,2.05163,-0.00670308348446452,-0.0147215607655626,-0.0146255673429189
"1814",0,-0.00711088640506485,0,0,0.0105778040796378,-0.0153409832584144,-0.0150477280751788,-0.025365220653395,-0.0253653165041055,-0.0123762710680548,1.94965222703805e-05,1.09,2.05313,-0.0123567745457845,-0.015321486736144,-0.0150282315529085
"1815",0,0.00116680604722053,0,0,-0.0113961347308696,0.0123825857628761,0.0123889368361914,0.00258286841825406,0.00258290845131803,0.000199980002665967,1.95376173587405e-05,1.09,2.05163,0.000219517620024708,0.0124021233802348,0.0124084744535501
"1816",0,-0.0115025636299615,0,0,0.00408497300074875,-0.0144537944516898,-0.0144265279978271,-0.0204425568569588,-0.020436556912224,-0.00160128136697413,5.8488426504931e-05,1.09,2.05288,-0.0015427929404692,-0.0143953060251849,-0.0143680395713221
"1817",0,0.00615753710553957,0,0,0.000652049904918683,0.0056067572244185,0.00562107404963186,0.00536820054467579,0.00536794714481292,0.00458945233380703,1.95307681773935e-05,1.09,2.051,0.00460898310198442,0.0056262879925959,0.00564060481780925
"1818",0,0.00935878496349218,0,0,-0.00293757861184016,0.0116808596127553,0.0117680045149298,0.0142141412054748,0.0152144055806334,0.0065783153601231,1.94792623326862e-05,1.09,2.049,0.00659779462245579,0.011700338875088,0.0117874837772625
"1819",0,0.00822495506472354,0,0,0.0124255466375199,-0.00127333537531271,-0.00126424572377548,-0.0151456736435867,-0.0151373569487152,0.00109939544330118,1.94244688780515e-05,1.09,2.04325,0.00111881991217923,-0.00125391090643466,-0.00124482125489743
"1820",0,-0.0166842118649271,0,0,-0.00810377206310745,-0.0112361739461937,-0.0112354204026461,0.00459102942092127,0.00471551455992891,0.00139902091370736,1.92669376790147e-05,1.09,2.03913,0.00141828785138638,-0.0112169070085147,-0.0112161534649671
"1821",0,-0.0108499554331862,0,0,0.00333049331044993,-0.0130422041147025,-0.0130254670743808,-0.0199104779544346,-0.0199105445559855,-0.00200200267067352,5.74610888061169e-05,1.09,2.03963,-0.0019445415818674,-0.0129847430258964,-0.0129680059855747
"1822",0,-0.00034563032667112,0,0,0.000648561028003258,-0.00132459425126896,-0.00132814979601115,0.00230408042144337,0.00233630854029432,0.00399202126953746,1.91677615027849e-05,1.09,2.04525,0.00401118903104025,-0.00130542648976618,-0.00130898203450836
"1823",0,-0.017067177171838,0,0,-0.016671138737832,-0.00239786320779167,-0.00238636760840372,-0.00129908491845132,-0.00100838954672522,-0.00521356705288678,1.93217311423646e-05,1.09,2.04363,-0.00519424532174442,-0.00237854147664931,-0.00236704587726135
"1824",0,0.0153103296740902,0,0,-0.000577010278548812,0.0162328833037515,0.0162293487878014,0.0126238355526134,0.0126965485830457,-0.00290421314739042,1.92773484371245e-05,1.09,2.02913,-0.0028849357989533,0.0162521606521886,0.0162486261362385
